Source;Target;Weight
6190;11432;0.0
6190;11439;0.0
6190;11487;0.0
6190;1149;0.0
6190;11558;0.0
6190;11561;0.0
6190;11565;0.0
6190;11582;0.0
6190;11666;0.0
6190;11740;0.0
6190;11773;0.0
6190;1178;0.0
6190;11943;0.0
6190;1197;0.0
6190;11970;0.0
6190;11972;0.0
6190;12020;0.0
6190;1204;0.0
6190;12084;0.0
6190;12090;0.0
6190;12098;0.0
6190;12107;0.0
6190;12114;0.0
6190;1216;0.0
6190;12212;0.0
6190;12232;0.0
6190;12242;0.0
6190;12299;0.0
6190;12316;0.0
6190;12318;0.0
6190;1235;0.0
6190;12396;0.0
6190;12416;0.0
6190;12463;0.0
6190;12477;0.0
6190;1248;0.0
6190;12503;0.0
6190;12561;0.0
6190;12642;0.0
6190;1267;0.0
6190;12775;0.0
6190;12791;0.0
6190;12793;0.0
6190;12846;0.0
6190;1286;0.0
6190;12906;0.0
6190;12910;0.0
6190;12911;0.0
6190;12915;0.0
6190;1295;0.0
6190;12962;0.0
6190;12984;0.0
6190;13018;0.0
6190;13038;0.0
6190;13087;0.0
6190;13093;0.0
6190;13114;0.0
6190;13147;0.0
6190;13175;0.0
6190;13195;0.0
6190;13230;0.0
6190;13245;0.0
6190;13250;0.0
6190;13260;0.0
6190;1328;0.0
6190;13290;0.0
6190;13297;0.0
6190;13303;75.0
6190;13334;0.0
6190;13336;100.0
6190;13360;0.0
6190;13380;0.0
6190;13384;0.0
6190;13428;0.0
6190;13437;0.0
6190;13502;0.0
6190;13505;0.0
6190;13545;0.0
6190;13569;0.0
6190;13577;0.0
6190;13673;0.0
6190;13674;0.0
6190;1371;0.0
6190;13723;0.0
6190;13725;0.0
6190;13733;0.0
6190;13748;0.0
6190;13765;0.0
6190;13766;0.0
6190;13858;0.0
6190;13888;0.0
6190;13904;0.0
6190;13913;0.0
6190;13938;0.0
6190;13965;0.0
6190;13972;0.0
6190;13975;0.0
6190;1402;0.0
6190;14030;0.0
6190;14206;0.0
6190;14246;0.0
6190;14261;0.0
6190;14271;0.0
6190;14314;0.0
6190;14367;0.0
6190;14370;0.0
6190;14375;0.0
6190;14378;0.0
6190;14392;0.0
6190;144;0.0
6190;1441;0.0
6190;1443;0.0
6190;1451;0.0
6190;14559;0.0
6190;14578;0.0
6190;14585;0.0
6190;14597;0.0
6190;1462;0.0
6190;14636;0.0
6190;14642;0.0
6190;14674;0.0
6190;14721;0.0
6190;14795;0.0
6190;14798;0.0
6190;14848;0.0
6190;14910;0.0
6190;14935;0.0
6190;15024;0.0
6190;15143;0.0
6190;15230;0.0
6190;15254;0.0
6190;15295;0.0
6190;15296;0.0
6190;15310;0.0
6190;15318;0.0
6190;15327;0.0
6190;15346;0.0
6190;15389;0.0
6190;15414;0.0
6190;15427;0.0
6190;15485;0.0
6190;15494;0.0
6190;1552;0.0
6190;15533;0.0
6190;15586;0.0
6190;156;0.0
6190;15643;0.0
6190;15647;0.0
6190;1565;0.0
6190;15676;0.0
6190;15693;0.0
6190;15721;0.0
6190;15743;0.0
6190;15750;0.0
6190;15755;0.0
6190;15770;0.0
6190;15797;0.0
6190;15842;0.0
6190;15857;0.0
6190;15970;0.0
6190;15973;0.0
6190;15978;0.0
6190;16014;0.0
6190;16040;0.0
6190;16041;0.0
6190;16064;0.0
6190;16066;0.0
6190;16072;0.0
6190;16076;0.0
6190;16118;0.0
6190;16126;0.0
6190;16151;0.0
6190;16185;100.0
6190;16261;0.0
6190;1628;0.0
6190;16307;0.0
6190;16315;0.0
6190;16322;0.0
6190;16395;0.0
6190;16431;0.0
6190;16455;0.0
6190;16511;0.0
6190;16562;0.0
6190;16651;0.0
6190;16653;0.0
6190;1683;0.0
6190;1697;0.0
6190;1703;0.0
6190;175;0.0
6190;176;0.0
6190;1782;0.0
6190;1808;0.0
6190;1812;0.0
6190;1842;0.0
6190;1877;0.0
6190;1907;0.0
6190;1967;0.0
6190;1996;0.0
6190;2049;0.0
6190;2060;0.0
6190;2093;0.0
6190;2095;0.0
6190;2104;75.0
6190;2149;0.0
6190;2158;0.0
6190;2202;0.0
6190;2232;0.0
6190;2265;0.0
6190;2298;0.0
6190;2324;0.0
6190;2342;0.0
6190;24;0.0
6190;244;0.0
6190;2461;0.0
6190;2476;0.0
6190;2533;0.0
6190;2535;0.0
6190;2568;0.0
6190;2608;0.0
6190;2739;0.0
6190;2792;0.0
6190;2828;0.0
6190;291;0.0
6190;2934;0.0
6190;2944;0.0
6190;299;0.0
6190;3063;0.0
6190;3080;0.0
6190;3161;0.0
6190;3205;0.0
6190;3216;0.0
6190;3222;0.0
6190;33;0.0
6190;3323;0.0
6190;3378;0.0
6190;3399;0.0
6190;3469;0.0
6190;3508;0.0
6190;353;0.0
6190;3536;0.0
6190;3562;0.0
6190;3606;0.0
6190;3619;0.0
6190;3623;0.0
6190;3653;0.0
6190;3679;0.0
6190;368;0.0
6190;3694;0.0
6190;370;0.0
6190;3706;75.0
6190;3739;100.0
6190;3785;0.0
6190;3792;0.0
6190;3795;0.0
6190;3807;0.0
6190;3866;0.0
6190;3891;0.0
6190;3959;0.0
6190;3960;0.0
6190;398;0.0
6190;3981;0.0
6190;3989;0.0
6190;399;0.0
6190;400;0.0
6190;4010;0.0
6190;4013;0.0
6190;4080;0.0
6190;4123;0.0
6190;4128;0.0
6190;4148;0.0
6190;420;0.0
6190;4203;0.0
6190;4213;0.0
6190;4237;0.0
6190;424;0.0
6190;4289;0.0
6190;4295;0.0
6190;4307;0.0
6190;4314;0.0
6190;4336;0.0
6190;4337;0.0
6190;434;0.0
6190;4447;0.0
6190;4452;0.0
6190;4497;0.0
6190;455;75.0
6190;4585;0.0
6190;4589;0.0
6190;4594;0.0
6190;4598;0.0
6190;46;0.0
6190;461;0.0
6190;4618;0.0
6190;4631;75.0
6190;4726;0.0
6190;4742;0.0
6190;4746;0.0
6190;4763;0.0
6190;4773;0.0
6190;4783;0.0
6190;4784;0.0
6190;4812;0.0
6190;4859;0.0
6190;4882;0.0
6190;4908;0.0
6190;4955;0.0
6190;4957;0.0
6190;5061;0.0
6190;5094;0.0
6190;5141;0.0
6190;5147;0.0
6190;5162;0.0
6190;5210;0.0
6190;5237;0.0
6190;530;0.0
6190;533;0.0
6190;5342;0.0
6190;5472;0.0
6190;5498;0.0
6190;5542;0.0
6190;5584;0.0
6190;5695;0.0
6190;5708;0.0
6190;5749;0.0
6190;578;0.0
6190;5820;0.0
6190;5842;0.0
6190;5860;0.0
6190;5881;0.0
6190;5887;0.0
6190;6020;0.0
6190;6041;0.0
6190;6094;0.0
6190;6100;0.0
6190;6114;0.0
6190;6157;0.0
6190;6185;0.0
6190;6189;0.0
6190;6201;0.0
6190;624;0.0
6190;6254;0.0
6190;6292;0.0
6190;6297;0.0
6190;6333;0.0
6190;6340;0.0
6190;6393;0.0
6190;6414;0.0
6190;6451;0.0
6190;6469;0.0
6190;6484;0.0
6190;649;0.0
6190;6518;0.0
6190;6539;0.0
6190;6698;0.0
6190;6736;0.0
6190;6768;0.0
6190;6797;0.0
6190;6810;0.0
6190;683;0.0
6190;6843;0.0
6190;6867;0.0
6190;6878;0.0
6190;688;0.0
6190;6960;0.0
6190;6978;0.0
6190;6992;0.0
6190;7012;0.0
6190;7051;0.0
6190;7092;0.0
6190;7141;0.0
6190;715;0.0
6190;7162;0.0
6190;7168;0.0
6190;717;0.0
6190;7179;0.0
6190;721;0.0
6190;7263;0.0
6190;7294;0.0
6190;7419;0.0
6190;7426;0.0
6190;7452;0.0
6190;7462;0.0
6190;7488;0.0
6190;7493;0.0
6190;7663;75.0
6190;768;0.0
6190;7725;0.0
6190;7732;0.0
6190;7755;0.0
6190;7770;0.0
6190;7780;0.0
6190;7790;0.0
6190;7813;0.0
6190;7852;0.0
6190;790;0.0
6190;793;0.0
6190;7949;0.0
6190;7986;0.0
6190;7991;0.0
6190;80;0.0
6190;8079;0.0
6190;8088;0.0
6190;8102;0.0
6190;8103;0.0
6190;8117;0.0
6190;8123;0.0
6190;8124;0.0
6190;8187;0.0
6190;8239;0.0
6190;8372;0.0
6190;8399;0.0
6190;8478;0.0
6190;8507;0.0
6190;8508;0.0
6190;8509;0.0
6190;8521;0.0
6190;8533;0.0
6190;856;0.0
6190;8584;0.0
6190;862;0.0
6190;8707;0.0
6190;8730;0.0
6190;8762;0.0
6190;8782;0.0
6190;8800;0.0
6190;8825;0.0
6190;8898;0.0
6190;8960;0.0
6190;9032;0.0
6190;9084;0.0
6190;9162;0.0
6190;9172;0.0
6190;9178;0.0
6190;9208;0.0
6190;9217;0.0
6190;9232;0.0
6190;9243;0.0
6190;9256;0.0
6190;9277;0.0
6190;9306;0.0
6190;9338;0.0
6190;9340;0.0
6190;9360;0.0
6190;9364;0.0
6190;9379;0.0
6190;9412;0.0
6190;9456;0.0
6190;9509;0.0
6190;9516;0.0
6190;9535;0.0
6190;9575;0.0
6190;9636;0.0
6190;9639;0.0
6190;9658;0.0
6190;9680;0.0
6190;9682;0.0
6190;9684;0.0
6190;9693;0.0
6190;9781;0.0
6190;9831;0.0
6190;9840;0.0
6190;9894;0.0
6190;9898;0.0
6190;9901;0.0
6190;9912;0.0
6190;9925;0.0
6190;9929;0.0
6190;9941;0.0
6190;9976;0.0
6194;13336;100.0
6194;16185;100.0
6194;3739;100.0
6194;7211;100.0
6195;10223;100.0
6195;13336;100.0
6195;13500;-10.0
6195;16185;100.0
6195;16540;-10.0
6195;3739;100.0
6195;7211;100.0
6196;13267;100.0
6196;13336;100.0
6196;16185;100.0
6196;3739;100.0
6196;7211;100.0
6197;10223;100.0
6197;13336;100.0
6197;16185;100.0
6197;3739;100.0
6197;7211;100.0
6198;13267;100.0
6198;13336;100.0
6198;16185;100.0
6198;3739;100.0
6198;7211;100.0
6199;13336;100.0
6199;16185;100.0
6199;3739;100.0
6199;7211;100.0
6200;10223;100.0
6200;13336;100.0
6200;16185;100.0
6200;3739;100.0
6200;7211;100.0
6201;11236;0.0
6201;12800;0.0
6201;13267;100.0
6201;13336;100.0
6201;14837;0.0
6201;16185;100.0
6201;2149;0.0
6201;3739;100.0
6201;5740;0.0
6201;6073;0.0
6201;7211;100.0
6201;7452;0.0
6201;9213;0.0
6203;10223;100.0
6203;13336;100.0
6203;16185;100.0
6203;3739;100.0
6203;7211;100.0
6204;13267;100.0
6204;13336;100.0
6204;16185;100.0
6204;3739;100.0
6204;7211;100.0
6205;13336;100.0
6205;16185;100.0
6205;3739;100.0
6205;7211;100.0
6206;13336;100.0
6206;16185;100.0
6206;3739;100.0
6206;7211;100.0
6207;13336;100.0
6207;16185;100.0
6207;3739;100.0
6207;7211;100.0
6208;10223;100.0
6208;13336;100.0
6208;16185;100.0
6208;3739;100.0
6208;7211;100.0
6209;12649;0.0
6209;12846;75.0
6209;13119;0.0
6209;13336;100.0
6209;1394;0.0
6209;14820;0.0
6209;16185;100.0
6209;3739;100.0
6209;3747;0.0
6209;455;75.0
6209;4784;0.0
6209;7092;75.0
6209;7211;100.0
6209;9042;0.0
6210;10223;100.0
6210;13336;100.0
6210;16185;100.0
6210;3739;100.0
6210;7211;100.0
6212;13336;100.0
6212;16185;100.0
6212;3739;100.0
6212;7211;100.0
6213;13267;100.0
6213;13336;100.0
6213;16185;100.0
6213;3739;100.0
6213;7211;100.0
6214;13336;100.0
6214;16185;100.0
6214;3739;100.0
6214;7211;100.0
6215;10223;100.0
6215;10439;75.0
6215;10684;75.0
6215;1131;75.0
6215;11323;75.0
6215;11436;75.0
6215;11573;75.0
6215;12129;75.0
6215;12670;10.0
6215;13155;75.0
6215;13223;75.0
6215;13303;75.0
6215;13336;100.0
6215;13501;10.0
6215;13743;75.0
6215;137;75.0
6215;14465;10.0
6215;15120;75.0
6215;15286;75.0
6215;16185;100.0
6215;16190;75.0
6215;16328;10.0
6215;16540;75.0
6215;2022;75.0
6215;2104;75.0
6215;2382;85.0
6215;3739;100.0
6215;3811;75.0
6215;3939;75.0
6215;455;75.0
6215;5399;0.0
6215;5570;10.0
6215;5633;75.0
6215;595;1.0
6215;6374;75.0
6215;6810;30.0
6215;7211;100.0
6215;7230;75.0
6215;8241;75.0
6215;8409;10.0
6215;8789;0.0
6215;9932;75.0
6216;13267;100.0
6216;13336;100.0
6216;16185;100.0
6216;3739;100.0
6216;7211;100.0
6219;10223;100.0
6219;13336;100.0
6219;16185;100.0
6219;3739;100.0
6219;4414;1.0
6219;7211;100.0
6219;7514;1.0
6220;13336;100.0
6220;16185;100.0
6220;3739;100.0
6220;7211;100.0
6221;13336;100.0
6221;16185;100.0
6221;3739;100.0
6221;7211;100.0
6222;10223;100.0
6222;13336;100.0
6222;16185;100.0
6222;3739;100.0
6222;7211;100.0
6223;13336;100.0
6223;16185;100.0
6223;3739;100.0
6223;7211;100.0
6224;13336;100.0
6224;16185;100.0
6224;3739;100.0
6224;7211;100.0
6225;10223;100.0
6225;13336;100.0
6225;16185;100.0
6225;3739;100.0
6225;7211;100.0
6225;7500;0.0
6227;13267;100.0
6227;13336;100.0
6227;16185;100.0
6227;3739;100.0
6227;7211;100.0
6228;10223;100.0
6228;10684;100.0
6228;13336;100.0
6228;14826;100.0
6228;16185;100.0
6228;1773;100.0
6228;3495;100.0
6228;3739;100.0
6228;6636;90.0
6228;7203;100.0
6228;7211;100.0
6229;13267;100.0
6229;13336;100.0
6229;16185;100.0
6229;3739;100.0
6229;7211;100.0
6230;10223;100.0
6230;13336;100.0
6230;16185;100.0
6230;3614;1.0
6230;3739;100.0
6230;7211;100.0
6231;13336;100.0
6231;16185;100.0
6231;3739;100.0
6231;7211;100.0
6232;10223;100.0
6232;10739;0.0
6232;11369;0.0
6232;11672;0.0
6232;13336;100.0
6232;14483;0.0
6232;15213;0.0
6232;15475;0.0
6232;16185;100.0
6232;1628;0.0
6232;16546;0.0
6232;16566;0.0
6232;2219;0.0
6232;3739;100.0
6232;7211;100.0
6232;7419;0.0
6232;7851;0.0
6232;8287;0.0
6232;9726;0.0
6232;9734;0.0
6233;10223;100.0
6233;11316;10.0
6233;13336;100.0
6233;16185;100.0
6233;1773;30.0
6233;2778;10.0
6233;2790;10.0
6233;3739;100.0
6233;7211;100.0
6234;10223;100.0
6234;12520;45.0
6234;13336;100.0
6234;16185;100.0
6234;3739;100.0
6234;7211;100.0
6235;13336;100.0
6235;16185;100.0
6235;3739;100.0
6235;7211;100.0
6236;10370;100.0
6236;13267;100.0
6236;13336;100.0
6236;16185;100.0
6236;3739;100.0
6236;7211;100.0
6237;10223;100.0
6237;13336;100.0
6237;16185;100.0
6237;3739;100.0
6237;7211;100.0
6238;10075;0.0
6238;10098;0.0
6238;10109;0.0
6238;10110;0.0
6238;10183;0.0
6238;10319;0.0
6238;10350;0.0
6238;10572;0.0
6238;10622;0.0
6238;1066;0.0
6238;10701;0.0
6238;10740;0.0
6238;10784;0.0
6238;10791;0.0
6238;10898;0.0
6238;10936;0.0
6238;10986;0.0
6238;11081;0.0
6238;11137;0.0
6238;11170;0.0
6238;11187;0.0
6238;11286;0.0
6238;1130;0.0
6238;11350;0.0
6238;11445;0.0
6238;11454;0.0
6238;1153;0.0
6238;11609;0.0
6238;11616;0.0
6238;1165;0.0
6238;11682;0.0
6238;11685;0.0
6238;11695;0.0
6238;11766;0.0
6238;11842;0.0
6238;11845;0.0
6238;11851;0.0
6238;11902;0.0
6238;11925;0.0
6238;12032;0.0
6238;1211;0.0
6238;12125;0.0
6238;12306;0.0
6238;1234;0.0
6238;12397;0.0
6238;12451;0.0
6238;12604;0.0
6238;12630;0.0
6238;12747;0.0
6238;12754;0.0
6238;12772;0.0
6238;12861;0.0
6238;12884;0.0
6238;12944;0.0
6238;12962;0.0
6238;1307;0.0
6238;13100;0.0
6238;13127;0.0
6238;13159;0.0
6238;13267;100.0
6238;13301;0.0
6238;13336;100.0
6238;1336;0.0
6238;1339;0.0
6238;13457;0.0
6238;13473;0.0
6238;13642;0.0
6238;13644;0.0
6238;1367;0.0
6238;13737;0.0
6238;13894;0.0
6238;13906;0.0
6238;13924;0.0
6238;13933;0.0
6238;13946;0.0
6238;13975;0.0
6238;13983;0.0
6238;14002;0.0
6238;14046;0.0
6238;14055;0.0
6238;14088;0.0
6238;14103;0.0
6238;14117;0.0
6238;14134;0.0
6238;14180;0.0
6238;14290;0.0
6238;14403;0.0
6238;14450;0.0
6238;14453;0.0
6238;14673;0.0
6238;14675;0.0
6238;147;0.0
6238;14728;0.0
6238;14769;0.0
6238;14843;0.0
6238;14849;0.0
6238;1485;0.0
6238;14947;0.0
6238;14997;0.0
6238;15086;0.0
6238;15148;0.0
6238;15465;0.0
6238;15525;0.0
6238;1574;0.0
6238;15741;0.0
6238;15766;0.0
6238;15806;0.0
6238;15867;0.0
6238;15915;0.0
6238;15977;0.0
6238;16015;0.0
6238;16053;0.0
6238;16057;0.0
6238;16170;0.0
6238;16185;100.0
6238;1619;0.0
6238;16237;0.0
6238;16256;0.0
6238;16287;0.0
6238;16334;0.0
6238;16394;0.0
6238;16403;0.0
6238;16439;0.0
6238;16531;0.0
6238;16542;0.0
6238;16569;0.0
6238;16617;0.0
6238;1673;0.0
6238;1877;0.0
6238;1936;0.0
6238;1952;0.0
6238;1955;0.0
6238;1961;0.0
6238;2118;0.0
6238;2256;0.0
6238;2293;0.0
6238;2384;0.0
6238;2422;0.0
6238;2585;0.0
6238;2657;0.0
6238;2671;0.0
6238;2697;0.0
6238;2698;0.0
6238;2726;0.0
6238;2927;0.0
6238;2948;0.0
6238;2981;0.0
6238;3053;0.0
6238;3122;0.0
6238;3132;0.0
6238;3158;0.0
6238;3213;0.0
6238;3313;0.0
6238;3340;0.0
6238;3469;0.0
6238;3479;0.0
6238;3529;0.0
6238;3693;0.0
6238;3739;100.0
6238;3750;0.0
6238;3839;0.0
6238;3992;0.0
6238;4006;0.0
6238;405;0.0
6238;434;0.0
6238;439;0.0
6238;4479;0.0
6238;4524;0.0
6238;453;0.0
6238;4564;0.0
6238;4605;0.0
6238;4641;0.0
6238;4686;0.0
6238;4711;0.0
6238;4752;0.0
6238;4811;0.0
6238;4885;0.0
6238;4911;0.0
6238;4985;0.0
6238;5019;0.0
6238;5035;0.0
6238;504;0.0
6238;5203;0.0
6238;5257;0.0
6238;5407;0.0
6238;5426;0.0
6238;5427;0.0
6238;5469;0.0
6238;55;0.0
6238;5530;0.0
6238;5560;0.0
6238;5577;0.0
6238;5611;0.0
6238;5640;0.0
6238;5664;0.0
6238;5687;0.0
6238;5762;0.0
6238;5805;0.0
6238;6031;0.0
6238;6041;0.0
6238;623;0.0
6238;6289;0.0
6238;6304;0.0
6238;6322;0.0
6238;6338;0.0
6238;638;0.0
6238;64;0.0
6238;6414;0.0
6238;643;0.0
6238;6473;0.0
6238;6499;0.0
6238;6595;0.0
6238;6596;0.0
6238;6633;0.0
6238;6665;0.0
6238;670;0.0
6238;6701;0.0
6238;6763;0.0
6238;685;0.0
6238;6914;0.0
6238;6915;0.0
6238;6969;0.0
6238;6972;0.0
6238;6995;0.0
6238;71;0.0
6238;7120;0.0
6238;7152;0.0
6238;7201;0.0
6238;721;0.0
6238;7211;100.0
6238;7304;0.0
6238;7469;0.0
6238;747;0.0
6238;7565;0.0
6238;7633;0.0
6238;7663;0.0
6238;7710;0.0
6238;7777;0.0
6238;7786;0.0
6238;7856;0.0
6238;8105;0.0
6238;8128;0.0
6238;8136;0.0
6238;8187;0.0
6238;8268;0.0
6238;8502;0.0
6238;8504;0.0
6238;8517;0.0
6238;8526;0.0
6238;8593;0.0
6238;866;0.0
6238;8745;0.0
6238;8771;0.0
6238;8862;0.0
6238;9011;0.0
6238;9072;0.0
6238;9109;0.0
6238;9132;0.0
6238;9186;0.0
6238;9192;0.0
6238;9195;0.0
6238;9197;0.0
6238;9247;0.0
6238;9331;0.0
6238;9383;0.0
6238;9399;0.0
6238;9521;0.0
6238;9570;0.0
6238;9612;0.0
6238;9634;0.0
6238;9647;0.0
6238;9685;0.0
6238;9697;0.0
6238;9743;0.0
6238;981;0.0
6238;9839;0.0
6238;9908;0.0
6238;9953;0.0
6239;10223;100.0
6239;12431;10.0
6239;13336;100.0
6239;14255;10.0
6239;16185;100.0
6239;3739;100.0
6239;7211;100.0
6240;13267;100.0
6240;13336;100.0
6240;16185;100.0
6240;3739;100.0
6240;7211;100.0
6241;13267;100.0
6241;13336;100.0
6241;16185;100.0
6241;3739;100.0
6241;7211;100.0
6242;10223;100.0
6242;11582;0.0
6242;13044;1.0
6242;13336;100.0
6242;16185;100.0
6242;1756;10.0
6242;3739;100.0
6242;7211;100.0
6243;13267;100.0
6243;13336;100.0
6243;16185;100.0
6243;3739;100.0
6243;7211;100.0
6245;10223;100.0
6245;13336;100.0
6245;16185;100.0
6245;3739;100.0
6245;7211;100.0
6246;10684;75.0
6246;10894;0.0
6246;1097;0.0
6246;11117;0.0
6246;11247;0.0
6246;12756;0.0
6246;13175;75.0
6246;13336;100.0
6246;13577;0.0
6246;13620;0.0
6246;13750;0.0
6246;13908;0.0
6246;14341;0.0
6246;15055;75.0
6246;15173;0.0
6246;15377;75.0
6246;1552;0.0
6246;15651;75.0
6246;15970;0.0
6246;16185;100.0
6246;16479;0.0
6246;1808;0.0
6246;2254;0.0
6246;242;75.0
6246;2439;75.0
6246;2995;0.0
6246;3110;0.0
6246;3583;0.0
6246;359;0.0
6246;3739;100.0
6246;4010;0.0
6246;4068;75.0
6246;4474;0.0
6246;4513;0.0
6246;4520;0.0
6246;455;75.0
6246;4783;0.0
6246;4784;0.0
6246;4955;0.0
6246;5295;75.0
6246;5382;75.0
6246;5390;75.0
6246;6393;0.0
6246;688;75.0
6246;7211;100.0
6246;7245;0.0
6246;7739;0.0
6246;8000;0.0
6246;8486;0.0
6246;8518;0.0
6246;8601;75.0
6246;869;0.0
6246;9944;0.0
6248;13336;100.0
6248;16185;100.0
6248;3739;100.0
6248;7211;100.0
6250;13267;100.0
6250;13336;100.0
6250;16185;100.0
6250;3739;100.0
6250;7211;100.0
6251;10223;100.0
6251;13336;100.0
6251;16185;100.0
6251;3739;100.0
6251;7211;100.0
6252;10223;100.0
6252;11258;1.0
6252;13336;100.0
6252;13687;1.0
6252;15469;0.0
6252;15544;1.0
6252;16185;100.0
6252;3739;100.0
6252;4653;1.0
6252;5971;0.0
6252;7211;100.0
6252;8085;0.0
6252;9334;0.0
6252;9487;10.0
6253;10223;100.0
6253;13336;100.0
6253;16185;100.0
6253;3739;100.0
6253;7211;100.0
6254;13267;100.0
6254;13336;100.0
6254;16185;100.0
6254;3739;100.0
6254;7211;100.0
6255;10223;100.0
6255;13315;100.0
6255;13336;100.0
6255;16185;100.0
6255;3739;100.0
6255;7211;100.0
6256;10223;100.0
6256;13336;100.0
6256;16185;100.0
6256;3739;100.0
6256;7211;100.0
6257;13267;100.0
6257;13336;100.0
6257;16185;100.0
6257;3739;100.0
6257;7211;100.0
6258;13267;100.0
6258;13336;100.0
6258;16185;100.0
6258;3739;100.0
6258;7211;100.0
6258;8267;0.0
6259;13267;100.0
6259;13336;100.0
6259;16185;100.0
6259;3739;100.0
6259;7211;100.0
6260;10223;100.0
6260;13336;100.0
6260;16185;100.0
6260;3739;100.0
6260;7211;100.0
6261;10223;100.0
6261;13336;100.0
6261;16185;100.0
6261;3739;100.0
6261;7211;100.0
6262;10223;100.0
6262;13336;100.0
6262;15158;0.0
6262;15306;0.0
6262;16185;100.0
6262;3739;100.0
6262;7211;100.0
6262;7255;100.0
6262;8241;75.0
6263;13336;100.0
6263;16185;100.0
6263;3739;100.0
6263;7211;100.0
6264;11872;0.0
6264;13267;100.0
6264;13336;100.0
6264;14811;0.0
6264;16185;100.0
6264;3739;100.0
6264;5582;0.0
6264;7211;100.0
6264;9237;0.0
6265;13336;100.0
6265;16185;100.0
6265;3739;100.0
6265;7211;100.0
6266;13336;100.0
6266;16185;100.0
6266;3739;100.0
6266;7211;100.0
6267;10223;100.0
6267;13336;100.0
6267;16185;100.0
6267;3739;100.0
6267;7211;100.0
6268;13267;100.0
6268;13336;100.0
6268;16185;100.0
6268;3739;100.0
6268;7211;100.0
6269;10223;100.0
6269;13336;100.0
6269;15299;10.0
6269;16185;100.0
6269;3739;100.0
6269;5650;10.0
6269;6530;10.0
6269;6881;10.0
6269;7211;100.0
6269;9964;0.0
6270;10223;100.0
6270;13336;100.0
6270;16185;100.0
6270;3739;100.0
6270;6749;10.0
6270;7211;100.0
6271;13267;100.0
6271;13336;100.0
6271;16185;100.0
6271;3739;100.0
6271;7211;100.0
6272;13336;100.0
6272;16185;100.0
6272;3739;100.0
6272;7211;100.0
6273;12047;100.0
6273;13267;100.0
6273;13336;100.0
6273;13957;100.0
6273;14188;75.0
6273;1423;0.0
6273;16185;100.0
6273;2190;75.0
6273;3739;100.0
6273;3948;0.0
6273;400;0.0
6273;5598;0.0
6273;7211;100.0
6274;10223;100.0
6274;13336;100.0
6274;16185;100.0
6274;3739;100.0
6274;7211;100.0
6275;10223;100.0
6275;13336;100.0
6275;16185;100.0
6275;3739;100.0
6275;7211;100.0
6276;13336;100.0
6276;16185;100.0
6276;3739;100.0
6276;7211;100.0
6277;11847;50.0
6277;13336;100.0
6277;1379;0.0
6277;16185;100.0
6277;3739;100.0
6277;5512;0.0
6277;715;50.0
6277;7211;100.0
6277;9575;100.0
6279;10223;100.0
6279;13336;100.0
6279;16185;100.0
6279;3739;100.0
6279;7211;100.0
6280;13267;100.0
6280;13336;100.0
6280;16185;100.0
6280;3739;100.0
6280;7211;100.0
6281;13336;100.0
6281;16185;100.0
6281;3739;100.0
6281;7211;100.0
6282;10223;100.0
6282;13336;100.0
6282;16185;100.0
6282;3739;100.0
6282;7211;100.0
6284;10223;100.0
6284;13336;100.0
6284;16185;100.0
6284;3739;100.0
6284;7211;100.0
6285;13336;100.0
6285;16185;100.0
6285;3739;100.0
6285;7211;100.0
6287;13336;100.0
6287;16185;100.0
6287;3739;100.0
6287;7211;100.0
6288;13267;100.0
6288;13336;100.0
6288;16185;100.0
6288;3739;100.0
6288;7211;100.0
6289;13267;100.0
6289;13336;100.0
6289;16185;100.0
6289;3739;100.0
6289;7211;100.0
6291;13336;100.0
6291;16185;100.0
6291;3739;100.0
6291;7211;100.0
6292;13267;100.0
6292;13336;100.0
6292;16185;100.0
6292;3739;100.0
6292;7211;100.0
6293;11040;0.0
6293;12167;0.0
6293;13267;100.0
6293;13336;100.0
6293;13360;0.0
6293;16185;100.0
6293;1683;0.0
6293;1697;0.0
6293;3187;0.0
6293;3739;100.0
6293;4334;0.0
6293;6157;0.0
6293;7211;100.0
6293;7923;0.0
6293;9761;0.0
6293;9962;0.0
6294;10223;100.0
6294;13336;100.0
6294;16185;100.0
6294;3739;100.0
6294;7211;100.0
6295;10223;100.0
6295;13336;100.0
6295;16185;100.0
6295;3739;100.0
6295;7211;100.0
6296;13267;100.0
6296;13336;100.0
6296;16185;100.0
6296;3739;100.0
6296;7211;100.0
6297;13267;100.0
6297;13336;100.0
6297;16185;100.0
6297;3739;100.0
6297;7211;100.0
6298;13336;100.0
6298;16185;100.0
6298;3739;100.0
6298;7211;100.0
6299;10073;0.0
6299;10223;100.0
6299;12160;0.0
6299;12637;1.0
6299;13336;100.0
6299;16185;100.0
6299;2104;1.0
6299;2563;0.0
6299;3739;100.0
6299;7211;100.0
6299;7518;0.0
6299;7521;1.0
6300;10114;0.0
6300;10149;0.0
6300;10223;100.0
6300;10448;0.0
6300;10592;0.0
6300;10597;0.0
6300;10844;0.0
6300;10965;0.0
6300;10975;0.0
6300;11139;0.0
6300;11181;0.0
6300;11318;0.0
6300;11375;0.0
6300;11551;0.0
6300;1157;0.0
6300;11582;0.0
6300;11741;0.0
6300;12111;0.0
6300;12495;0.0
6300;12526;0.0
6300;12705;0.0
6300;12806;0.0
